Etunimi,Lukumäärä
Zafira,7
Zahia,7
Zahide,7
Zahira,7
Zaidan,7
Zaineb,7
Zarife,7
Zea,7
Zekiye,7
Zenaida,7
Zhi,7
Zinat,7
Zion,7
Zoha,7
Zoheir,7
Zubaida,7
Zuhra,7
Aamino,6
Aarre,6
Aarya,6
Aasia,6
Abdihamid,6
Abdilaahi,6
Abdiladif,6
Abdimalik,6
Abdirisaaq,6
Abdulazeez,6
Abdul-Hussain,6
Abdulsattar,6
Abegail,6
Abimbola,6
Abisola,6
Abra,6
Abrafi,6
Adafiina,6
Adalyn,6
Adamiina,6
Adara,6
Addison,6
Adebola,6
Adelaida,6
Adelene,6
Adelisa,6
Adena,6
Adenike,6
Adonica,6
Aeris,6
Aeshah,6
Afroz,6
Agathe,6
Aidiid,6
Aija-Sisko,6
Aikku,6
Ain,6
Ainara,6
Aino-Ellen,6
Aino-Kaija,6
Aino-Orvokki,6
Airah,6
Airis,6
Aishat,6
Aishe,6
Aishwarya,6
Aissatou,6
Aive,6
Ajlin,6
Aki,6
Akselina,6
Aksia,6
Aleah,6
Alec,6
Alejna,6
Aleksanni,6
Alexzandra,6
Alfsol,6
Aliah,6
Aliissa,6
Alika,6
Aliki,6
Alizée,6
Alizia,6
Allen,6
Allikki,6
Alli-Maria,6
Alondra,6
Alvia,6
Alvida,6
Alvine,6
Alyona,6
Amaani,6
Amaka,6
Ambika,6
Ameliia,6
Anabelle,6
Anamaria,6
Anamika,6
Anceli,6
Anchalee,6
Anda,6
Andreas,6
Andrina,6
Anduena,6
Aneri,6
Anfal,6
Angele,6
Angelic,6
Angélica,6
Angeliga,6
Angeliqa,6
Ánh,6
Aniisa,6
Anja-Irmeli,6
Anjariitta,6
Anjuta,6
Anke,6
Anleena,6
Ánná,6
Annabeth,6
Anna-Kaisu,6
Anna-Linda,6
Anna-Lydia,6
Annantytär,6
Anna-Sophie,6
Anna-Veera,6
Annéa,6
Annela,6
Anne-Li,6
Annemaija,6
Anne-Maiju,6
Anne-Mariia,6
Anne-Marjukka,6
Annet,6
Annicka,6
Anni-Elisa,6
Anni-Erika,6
Annimaari,6
Anni-Olivia,6
Anni-Saara,6
Ann-Kristiina,6
Annu-Leena,6
Annu-Maaria,6
Anriika,6
Ansaar,6
Anseliga,6
Antonette,6
Anu-Emilia,6
Anumaria,6
Anuoluwa,6
Anyango,6
Aparecida,6
Aprilia,6
Aramide,6
Arbnora,6
Argentina,6
Arisara,6
Arja-Hannele,6
Arjaleena,6
Arjaliisa,6
Arjeta,6
Arlo,6
Armelle,6
Armiita,6
Armina,6
Arnika,6
Arra,6
Asiyah,6
Asmar,6
Asmita,6
Asmo,6
Aspasia,6
Astera,6
Atefa,6
Atefeh,6
Atentytär,6
Atiya,6
Auli-Marja,6
Aunikki,6
Aviela,6
Awadh,6
Aweis,6
Aweys,6
Axelle,6
Ayaat,6
Ayanle,6
Ayanna,6
Ayele,6
Ayna,6
Aysu,6
Aza,6
Aziiza,6
Azin,6
B.,6
Baby,6
Badria,6
Bafrin,6
Bahaa,6
Bahati,6
Bahija,6
Bahrije,6
Bakhtyar,6
Bakr,6
Bara,6
Barbra,6
Béa,6
Beatrise,6
Becky,6
Begum,6
Belinay,6
Bella-Maria,6
Ben,6
Benitta,6
Berrin,6
Bishaaro,6
Bitja,6
Blandine,6
Blerona,6
Boi,6
Bree,6
Brigit,6
Britten,6
Buna,6
Busra,6
Calla,6
Cao,6
Carly,6
Cati,6
Cemre,6
Cessa,6
Chalita,6
Chang,6
Chanya,6
Chasmine,6
Chatarine,6
Chaweewan,6
Chevelle,6
Chikaima,6
Chinyere,6
Chloë,6
Christian,6
Chu,6
Çigdem,6
Cinja,6
Clemence,6
Comfort,6
Con,6
Cong,6
Constanza,6
Cruz,6
Daaria,6
Dalida,6
Daniele,6
Danijela,6
Danira,6
Danyela,6
Darcy,6
Deepika,6
Dega,6
Delin,6
Dene,6
Desta,6
Didar,6
Dilay,6
Diman,6
Dine,6
Disa-Maria,6
Diva,6
Djamila,6
Do,6
Doha,6
Doruntina,6
Dzenana,6
Ebony,6
Ebunoluwa,6
Ediitta,6
Eera,6
Eero,6
Eeva-Kaisu,6
Eeva-Karoliina,6
Eeva-Katri,6
Eeva-Riina,6
Eeva-Tuulia,6
Eeva-Tuulikki,6
Effiina,6
Eija-Riina,6
Eilamaria,6
Eila-Riitta,6
Einontytär,6
Eleri,6
Elfete,6
Eliaana,6
Elika,6
Eliona,6
Elira,6
Elisabeta,6
Elisbeth,6
Eliseba,6
Elisebeth,6
Eliya,6
Elizabete,6
Eljesa,6
Ella-Alina,6
Ella-Amanda,6
Ellamaija,6
Ella-Reetta,6
Ella-Stiina,6
Ellen-Maria,6
Ellina,6
Elliroosa,6
Elmas,6
Elmeri,6
Elmia,6
Elmo,6
Elsa-Mari,6
Elsa-Marja,6
Elsemaj,6
Elsie-Maj,6
Elsi-Maj,6
Elvan,6
Em,6
Ember,6
Eme,6
Emerentsia,6
Emilda,6
Emília,6
Emire,6
Emma-Ilona,6
Emma-Lina,6
Emma-Olivia,6
Emma-Tuulia,6
Emmi-Emilia,6
Emmi-Inkeri,6
Emminoora,6
Emmi-Roosa,6
Enesa,6
Enni-Mari,6
Ennimaria,6
Enni-Olivia,6
Ensilumi,6
Eowyn,6
Ericka,6
Erinna,6
Eshal,6
Esmee,6
Esmeray,6
Essi-Elina,6
Essi-Ilona,6
Essu,6
Etsiina,6
Evaliina,6
Eva-Lotte,6
Evdokia,6
Ewe,6
Ewy,6
Ezra,6
Fadel,6
Fadwa,6
Fae,6
Fahrije,6
Faine,6
Fairouz,6
Fani,6
Farduus,6
Farima,6
Fatah,6
Faten,6
Fatha,6
Favor,6
Fazile,6
Fee,6
Felina,6
Fia-Maria,6
Finn,6
Floriana,6
Fowzia,6
Fozia,6
Frans,6
Frederiikka,6
Frederike,6
Freesia,6
Gabi,6
Gali,6
George,6
Georgeta,6
Giau,6
Gift,6
Ginger,6
Giorgia,6
Glena,6
Gohar,6
Goldie,6
Golnaz,6
Gretha,6
Gretta,6
Griselda,6
Gulistan,6
Gülcan,6
Gülen,6
Gyöngyi,6
H.,6
Hafida,6
Haja,6
Hajrije,6
Halala,6
Halima-Sadia,6
Halti,6
Hanar,6
Haniin,6
Hanna-Kerttu,6
Hannaliina,6
Hanna-Liina,6
Hannamaaria,6
Hannan,6
Hannareetta,6
Hannariitta,6
Hannukka,6
Harriett,6
Hassina,6
Hawra,6
Hayaat,6
Heda,6
Hediye,6
Hei,6
Heidi-Kristiina,6
Heidi-Maija,6
Heisel,6
Helène,6
Heleri,6
Helga-Maria,6
Helisa,6
Heli-Tuulia,6
Heljä-Marja,6
Helmi-Aurora,6
Helmi-Leena,6
Helmiriitta,6
Helmi-Sisko,6
Helviina,6
Hend,6
Henna-Elina,6
Henna-Lotta,6
Henna-Maaret,6
Hennamaria,6
Henna-Marika,6
Henna-Marja,6
Henni-Sofia,6
Henok,6
Hephzibah,6
Hertha,6
Hetafia,6
Heta-Leena,6
Heta-Maaria,6
Hildegun,6
Hilke,6
Hilkka-Helena,6
Hilkka-Maria,6
Hilla-Sofia,6
Hilma-Liisa,6
Hissu,6
Homaira,6
Honya,6
Huang,6
Hugo,6
Huma,6
Ianina,6
Ida-Josefina,6
Idalina,6
Ida-Riikka,6
Ida-Roosa,6
Idel,6
Ifunanya,6
Ihalempi,6
Iida-Alina,6
Iida-Amalia,6
Iida-Anniina,6
Iida-Katariina,6
Iida-Leena,6
Iidalotta,6
Iida-Riikka,6
Iidasofia,6
Iida-Stiina,6
Iida-Tuulia,6
Iina-Elina,6
Iina-Julia,6
Iina-Maaria,6
Iita-Mari,6
Ilari,6
Ilenia,6
Ilhaam,6
Ilieva,6
Ilin,6
Immaculee,6
Imola,6
Ine,6
Ingabritt,6
Inga-Lene,6
Inga-Mari,6
Inga-Riitta,6
Ingeri,6
Inker,6
Inkku,6
Inneli,6
Inu,6
Irelia,6
Irja-Kaarina,6
Irja-Maija,6
Irja-Riitta,6
Irmela,6
Isaela,6
Isa-Erika,6
Isa-Lotta,6
Isheja,6
Isla-Maria,6
Itta,6
Itzel,6
Ivetta,6
Jaana-Helena,6
Jaana-Kaarina,6
Jaana-Leena,6
Jaane,6
Jackie,6
Jacobine,6
Jadena,6
Jalo,6
Jamile,6
Janelia,6
Janike,6
Janisa,6
Jankey,6
Janna-Julia,6
Janna-Maaria,6
Janna-Riina,6
Jannette,6
Jarina,6
Jarla,6
Jasem,6
Java,6
Jawhar,6
Jeanett,6
Jebet,6
Jemal,6
Jemi,6
Jenjira,6
Jenna-Jasmin,6
Jenna-Leena,6
Jenna-Maarit,6
Jenni-Annika,6
Jenny-Emilia,6
Jenny-Liisa,6
Jenny-Mari,6
Jepchirchir,6
Jerentytär,6
Jeruto,6
Jessentytär,6
Jibril,6
Jinni,6
Joanina,6
Joanna-Maria,6
Joanniina,6
Jody,6
John,6
Joni,6
José,6
Josiane,6
Jouna,6
Jousia,6
Jovita,6
Juliann,6
Julieth,6
Jurievna,6
Jutta-Emilia,6
Kadiye,6
Kaija-Anneli,6
Kaiku,6
Kaira,6
Kairit,6
Kaisa-Kerttu,6
Kajal,6
Kajsdotter,6
Kamar,6
Kanelia,6
Kanika,6
Karetta,6
Karinsdotter,6
Karlotte,6
Karmel,6
Karmela,6
Katherin,6
Kati-Helena,6
Kati-Marika,6
Kati-Riina,6
Katja-Riikka,6
Katri-Liisa,6
Katriona,6
Kaunokki,6
Kayleigh,6
Kaylin,6
Kazhal,6
Kehatan,6
Keiko,6
Keisha,6
Kelli,6
Kerttu-Leena,6
Kesätuuli,6
Keyf,6
Khadiija,6
Khatira,6
Khin,6
Khira,6
Ki,6
Kicki,6
Kimi,6
Kiriaki,6
Kirre,6
Kirsi-Anneli,6
Kirsi-Johanna,6
Kirsi-Minna,6
Kirsintytär,6
Kirstie,6
Kisse,6
Kivi,6
Koivu,6
Kousar,6
Krispiina,6
Kristalli,6
Ku,6
Kukka-Maarit,6
Kukka-Sofia,6
Kustava,6
Kyynel,6
la,6
Ladina,6
Laima,6
Lalia,6
Lalisa,6
Latif,6
Latife,6
Lauramaija,6
Laurantytär,6
Laura-Tuulia,6
Lauria,6
Layth,6
Lea-Maarit,6
Leena-Kaija,6
Leena-Kristiina,6
Leila-Anneli,6
Leila-Maria,6
Leila-Marja,6
Leonarda,6
Leonella,6
Lesley,6
Lewis,6
Liese,6
Liili,6
Liisa-Anneli,6
Liisa-Elina,6
Liljankukka,6
Lilja-Sofia,6
Lilje,6
Lily-Ann,6
Limei,6
Lina-Sofia,6
Lindiwe,6
Linneá,6
Lisett,6
Livie,6
Lizeth,6
Ljubica,6
Loore,6
Lootus,6
Loreen,6
Lorelei,6
Lorette,6
Lorina,6
Lorita,6
Los,6
Lottamari,6
Lotta-Riikka,6
Louisé,6
Luba,6
Ludovica,6
Lujain,6
Lumielle,6
Lumturije,6
Lunetta,6
Luong,6
Lupiini,6
Luula,6
Maarea,6
Maarianna,6
Maaruska,6
Maayan,6
Madhu,6
Madilta,6
Maeva,6
Magdalini,6
Mággá,6
Mahamed-Deeq,6
Mahdieh,6
Mahin,6
Maija-Inkeri,6
Maija-Katariina,6
Maija-Lotta,6
Maija-Maria,6
Maija-Riina,6
Mailiina,6
Mailiis,6
Mailiisa,6
Maire-Liisa,6
Maisun,6
Maite,6
Maj-Kristin,6
Majok,6
Maj-Ruth,6
Malaz,6
Manahil,6
Marén,6
Mariá,6
Maria-Annika,6
Marianneli,6
Marianthi,6
Maria-Pauliina,6
Maria-Theresa,6
Marie-Helen,6
Marie-Therese,6
Marijana,6
Marijke,6
Mari-Katriina,6
Marite,6
Marith,6
Marivic,6
Marja-Inkeri,6
Marja-Kerttu,6
Marja-Leea,6
Marjami,6
Marja-Sirkku,6
Marja-Sofia,6
Marja-Tellervo,6
Marjella,6
Marjo-Katriina,6
Marjo-Kristiina,6
Marjo-Tuulia,6
Marlin,6
Marlina,6
Marques,6
Martinsdotter,6
Maruna,6
Maryelle,6
Masha,6
Masooma,6
Masume,6
Matida,6
Mattea,6
Mattiasdotter,6
Matylda,6
Mauriitta,6
Mayow,6
Maysoon,6
Mayuree,6
Mea-Maaria,6
Mechthild,6
Mediha,6
Mee,6
Megumi,6
Mehnaz,6
Meimei,6
Meklit,6
Melena,6
Melicia,6
Meliza,6
Mercedez,6
Meri-Johanna,6
Meri-Sofia,6
Merjam,6
Merja-Maija,6
Merja-Maria,6
Merje,6
Merlina,6
Mervi-Liisa,6
Metsäkukka,6
Mettiina,6
Mevlude,6
Mia-Lisa,6
Michiko,6
Mickaela,6
Miia-Maaret,6
Miia-Marja,6
Miia-Sofia,6
Miina-Maija,6
Miira-Maria,6
Mila-Marie,6
Milani,6
Milarka,6
Mila-Sofia,6
Milisa,6
Milja-Maija,6
Milla-Liisa,6
Milna,6
Minna-Lotta,6
Minnariitta,6
Minttu-Liisa,6
Minttu-Sofia,6
Mintunkukka,6
Miraella,6
Mira-Liisa,6
Miranja,6
Mira-Sofia,6
Mira-Tuulia,6
Mireta,6
Mirinda,6
Mirje,6
Mirka-Maaria,6
Mirmeli,6
Mirva-Riitta,6
Mirvete,6
Mischa,6
Misk,6
Mizgin,6
Mohannad,6
Mojdeh,6
Mon,6
Monireh,6
Montaha,6
Mooa,6
Morag,6
Most,6
Mozhgan,6
Mugure,6
Murad,6
Mushtaaq,6
Myry,6
Månsdotter,6
Nadeen,6
Nadeshda,6
Nadifo,6
Nadiia,6
Nadire,6
Nahal,6
Naheed,6
Naiima,6
Naiimo,6
Nailia,6
Namthip,6
Nandi,6
Nanetta,6
Nanna-Johanna,6
Nannu,6
Nao,6
Naruemon,6
Naseem,6
Nashat,6
Nashmil,6
Nassir,6
Nastassia,6
Naw,6
Nayeli,6
Nazar,6
Nazife,6
Nazime,6
Nea-Nora,6
Neeli,6
Nehal,6
Nektaria,6
Nelda,6
Nelea,6
Nelli-Mari,6
Neria,6
Nezha,6
Nhien,6
Nhyira,6
Nicki,6
Nidal,6
Nidhi,6
Nihan,6
Niilontytär,6
Niina-Kristiina,6
Niina-Maaria,6
Niinamari,6
Niina-Susanna,6
Nikoline,6
Nilab,6
Nilgün,6
Nilmini,6
Nina-Carita,6
Nina-Kaisa,6
Ninamari,6
Nina-Riitta,6
Nkechi,6
Nneoma,6
Noah,6
Noha,6
Noora-Elina,6
Noora-Kaisa,6
Noova,6
Nova-Li,6
Nujin,6
Nuka,6
Nuradin,6
Nurije,6
Nuru,6
Ogechi,6
Ohemaa,6
Oili-Maria,6
Olaide,6
Olamide,6
Olja,6
Ololade,6
Oluwasemilore,6
Omaima,6
Onjukka,6
Onyinye,6
Oona-Ilona,6
Oona-Julia,6
Oona-Maaria,6
Oonamaria,6
Oona-Roosa,6
Orawan,6
Osama,6
Ottelia,6
Ottilja,6
Outi-Maarit,6
Outimaria,6
Outi-Sisko,6
Palwasha,6
Pamina,6
Paria,6
Paul,6
Paula-Elina,6
Paula-Helena,6
Paulantytär,6
Paula-Sisko,6
Pavlina,6
Paweena,6
Peata,6
Peetra,6
Pegah,6
Peri,6
Perihan,6
Pessi,6
Petra-Leena,6
Petra-Nella,6
Phuc,6
Pia-Anneli,6
Pialiisa,6
Pia-Lotta,6
Pia-Maija,6
Pia-Tiina,6
Pieta-Maria,6
Pietta,6
Piia-Leena,6
Piia-Maaria,6
Piia-Riina,6
Pinja-Emilia,6
Pinja-Pauliina,6
Piper,6
Pirgitta,6
Pirit,6
Pirjo-Anneli,6
Pirkko-Sisko,6
Piu,6
Pixie,6
Pooja,6
Pyryntytär,6
Päivi-Anneli,6
Qadra,6
Quan,6
Rabeh,6
Radmila,6
Rae-Marja,6
Raffaella,6
Ragny,6
Raheem,6
Raho,6
Raihan,6
Ran,6
Raparperi,6
Rasool,6
Ratna,6
Rattana,6
Reddy,6
Redwan,6
Ree,6
Reeta-Leena,6
Reetrika,6
Reham,6
Rehana,6
Rehema,6
Reija-Riikka,6
Reini,6
Rejoice,6
Renas,6
Reta,6
Rezan,6
Ri,6
Riga,6
Riikka-Liina,6
Riikka-Lotta,6
Riikkamaria,6
Riita,6
Riittakaisa,6
Riku,6
Rinka,6
Rio,6
Ritaaj,6
Ritva-Helena,6
Ritva-Sisko,6
Rivka,6
Ro,6
Roaa,6
Roghayeh,6
Róisín,6
Roja,6
Rojda,6
Roksana,6
Ronahi,6
Ronit,6
Ronna,6
Roosa-Maarit,6
Roosa-Marie,6
Ros-Britt,6
Rosemaria,6
Rose-Mary,6
Rosinda,6
Rositta,6
Roz,6
Ruija,6
Rumejsa,6
Runborg,6
Ruusu-Marja,6
Ruut-Maria,6
Rüya,6
Sa,6
Saado,6
Saafi,6
Saaka,6
Saamia,6
Saanamaria,6
Saara-Helena,6
Saarakaisa,6
Saara-Liina,6
Saarinka,6
Saarlotta,6
Sabaa,6
Sabeeh,6
Sadan,6
Sadette,6
Sahib,6
Sahira,6
Sai,6
Saija-Sisko,6
Saimaa,6
Saki,6
Saku,6
Samirah,6
Samire,6
Sampontytär,6
Samreen,6
Sandhya,6
Sanie,6
Sanika,6
Sanjita,6
Sanna-Karoliina,6
Sanna-Katri,6
Sanna-Maaret,6
Sannamaaria,6
Sanna-Susanna,6
Sanna-Tiina,6
Sanni-Lotta,6
Sanni-Maaria,6
Sannimaija,6
Saphira,6
Sara-Susanna,6
Sari-Päivi,6
Sarmad,6
Satumari,6
Satu-Marjatta,6
Satu-Riikka,6
Satu-Tiina,6
Sebahate,6
Seeni,6
Sefanja,6
Seijaliisa,6
Seija-Maija,6
Seli,6
Selmiina,6
Semina,6
Sengül,6
Senja-Sofia,6
Sevasti,6
Seveliina,6
Shabo,6
Shae,6
Shafia,6
Shafiqa,6
Shaheen,6
Shaida,6
Shakiba,6
Shamima,6
Sharareh,6
Shareef,6
Sharlotta,6
Shathy,6
Sheekh,6
Sheng,6
Sherin,6
Shihab,6
Shirwa,6
Shova,6
Shrijana,6
Shruti,6
Shukria,6
Shyhrete,6
Siad,6
Siana,6
Sibelle,6
Sidney,6
Silan,6
Silene,6
Silin,6
Silja-Leena,6
Siman,6
Simonetta,6
Simra,6
Sinerva,6
Sinetta,6
Sini-Annika,6
Sini-Kukka,6
Siobhán,6
Sippola,6
Sirianna,6
Sirigli,6
Sirine,6
Sirirat,6
Sirja-Liisa,6
Sirkka-Riitta,6
Sirpa-Anneli,6
Sirpaliisa,6
Sirpa-Maarit,6
Sisay,6
Sisko-Anneli,6
Sisko-Inkeri,6
Sivina,6
Snejana,6
Snezana,6
Snövej,6
Sobia,6
Sofiaana,6
Sofiela,6
Sofi-Maria,6
Soha,6
Sohana,6
Soila-Maria,6
Soili-Marja,6
Solomia,6
Somaia,6
Sonila,6
Sophi,6
Soumaya,6
Sousan,6
Sozan,6
Stefanova,6
Stiina-Maria,6
Sudha,6
Sufia,6
Sukaina,6
Sulamith,6
Sumalee,6
Sumayyah,6
Sumi,6
Suominen,6
Suri,6
Sushma,6
Sushmita,6
Suvetar,6
Suvi-Helena,6
Suvi-Ilona,6
Suvi-Sanna,6
Suvi-Sinikka,6
Suvi-Sofia,6
Suzy,6
Sviatlana,6
Swati,6
Sylvianna,6
Synnøve,6
Säkene,6
Sörensdotter,6
Taif,6
Taija-Liisa,6
Taikatuulia,6
Taina-Maarit,6
Tais,6
Taisiya,6
Taja,6
Tallulah,6
Talvia,6
Tamarah,6
Tamer,6
Tamina,6
Tammi,6
Tanika,6
Tanja-Lotta,6
Tanja-Maaria,6
Taru-Liisa,6
Téa,6
Teija-Tuulia,6
Tenhikki,6
Tenna,6
Teolinda,6
Terry,6
Terttu-Marja,6
Tessalina,6
Theia,6
Thekla,6
Therés,6
Thina,6
Thindra,6
Tiba,6
Tiia-Sisko,6
Tiiju,6
Tiina-Annukka,6
Tiina-Hannele,6
Tiina-Maaria,6
Tiina-Tuulikki,6
Tijana,6
Tiku,6
Tinet,6
Titta-Liisa,6
Toivola,6
Topias,6
Triana,6
Tsambika,6
Tua-Maria,6
Tugba,6
Tuija-Tiina,6
Tuisku-Tuulia,6
Tuiti,6
Tunja,6
Tuovikki,6
Turid,6
Tutu,6
Tuula-Marita,6
Tuuti,6
Tülay,6
Tünde,6
Typy,6
Tyrni,6
Tyrsky,6
Tytti-Leena,6
Uina,6
Ulla-Elina,6
Ulla-Inkeri,6
Ullakaisa,6
Ulla-Maja,6
Ulla-Marjut,6
Ulyana,6
Umaima,6
Umed,6
Umme,6
Usha,6
Ut,6
Uura,6
Vaara,6
Vadimovna,6
Vahida,6
Valentinova,6
Valeriana,6
Valfrida,6
Vanya,6
Vasileva,6
Vassa,6
Vee,6
Veera-Emilia,6
Veikontytär,6
Viesti,6
Viivi-Emilia,6
Vilja-Maaria,6
Viljatuuli,6
Vineda,6
Vinh,6
Violiina,6
Virpi-Marja,6
Virpi-Sisko,6
Virva-Leena,6
Vjosa,6
Vladlena,6
Wael,6
Waithera,6
Wappu,6
Warpu,6
Wassana,6
Welma,6
Wenche,6
Wenny,6
Wiam,6
Wida,6
Wiia,6
Wilhelm,6
Xian,6
Xiaoyan,6
Xiaoyu,6
Xiomara,6
Xu,6
Yenni,6
Yodit,6
Yoko,6
Yumi,6
Zade,6
Zane,6
Zeidi,6
Zelina,6
Zhang,6
Zi,6
Zinah,6
Zola,6
Zorica,6
Zuhur,6
Zuri,6
Zübeyde,6
Åsa-Maria,6
Aada-Amanda,5
Aada-Lotta,5
Aada-Mari,5
Aaja,5
Aaminah,5
Aamu-Ilona,5
Aamurusko,5
Aamu-Tuuli,5
Aamu-Usva,5
Aani,5
Aanika,5
Aara,5
Aarikka,5
Aarohi,5
Aasha,5
Aava-Maria,5
Aavi,5
Abakar,5
Abas,5
Abdelaziz,5
Abdelrahman,5
Abdelrazzaq,5
Abdifitah,5
Abdihakiin,5
Abdiqadar,5
Abdisatar,5
Abdiwahaab,5
Abdukadir,5
Abdulabbas,5
Abdulhadi,5
Abduljabbar,5
Abdulsalam,5
Abdulwahab,5
Abdulwahhab,5
Abeba,5
Abida,5
Abuagla,5
Abubaker,5
Acacia,5
Achai,5
Adalfiina,5
Adalie,5
Adaline,5
Ada-Lotta,5
Adanne,5
Ada-Olivia,5
Adaya,5
Adedoyin,5
Adelaine,5
Adeleena,5
Adélia,5
Adeliine,5
Adian,5
Adira,5
Adisa,5
Adiza,5
Adrian,5
Adut,5
Aelia,5
Afaf,5
Afërdita,5
Afriyie,5
Agapi,5
Agnethe,5
Agnieska,5
Ahdintytär,5
Ahmed-Wali,5
Ahsen,5
Aima,5
Aimé,5
Aino-Amanda,5
Aino-Annikki,5
Aino-Julia,5
Aino-Kaisla,5
Aino-Katri,5
Ainoleena,5
Aino-Lyydia,5
Ainosofia,5
Aira-Maria,5
Aise,5
Aiya,5
Ajda,5
Ajoke,5
Ajshe,5
Ako,5
Alawi,5
Albena,5
Albertine,5
Albertta,5
Alek,5
Aleksander,5
Aleksandrina,5
Alem,5
Alethea,5
Alexanna,5
Alexintytär,5
Alheidi,5
Alie,5
Aliona,5
Alisalad,5
Alkarim,5
Allas,5
Alma-Elina,5
Almedina,5
Alphonsine,5
Alpontytär,5
Altea,5
Amália,5
Amaria,5
Ameen,5
Amele,5
Ameliitta,5
Amella,5
Amol,5
Amour,5
Anaam,5
Anabia,5
Anatolevna,5
Andreia,5
Andri,5
Andrine,5
Andzelika,5
Anelia,5
Anella,5
Angdur,5
Angéle,5
Angèle,5
Angelo,5
Aniel,5
Anifa,5
Anisja,5
Aniza,5
Anja-Helena,5
Anja-Marja,5
Anjela,5
Anjukka,5
Anmar,5
An-Mari,5
Anna-Aurora,5
Anna-Britt,5
Anna-Carina,5
Anna-Carolina,5
Anna-Eerika,5
Annakaija,5
Anna-Karina,5
Anna-Mai,5
Anna-Maiju,5
Ánne,5
Anne-Caroline,5
Anne-Kristin,5
Anne-Kristine,5
Annelea,5
Annelei,5
Anne-Lena,5
Annemaarit,5
Anne-Marketta,5
Anne-Mie,5
Anne-Miia,5
Anne-Mirjami,5
Anneriina,5
Annestiina,5
Anne-Tuulia,5
Annia,5
Annie-Maj,5
Anni-Kaarina,5
Anniki,5
Anni-Maaret,5
Anniriina,5
Annisa,5
Anni-Stiina,5
Ann-Karin,5
Ann-Margaret,5
Anoucha,5
Anrietta,5
Anseli,5
Anselma,5
Anselmi,5
Anshur,5
Anterontytär,5
Antintyttö,5
Antónia,5
Antonovna,5
Antonsdotter,5
Anttila,5
Anu-Eveliina,5
Anu-Katriina,5
Anu-Minna,5
Anusha,5
Anu-Tiina,5
Anwen,5
Aparna,5
Aqvilina,5
Aradia,5
Arafat,5
Araminta,5
Arda,5
Ardo,5
Aree,5
Areliina,5
Arella,5
Arete,5
Aretha,5
Arian,5
Arife,5
Ariitta,5
Arija,5
Arisha,5
Arissa,5
Arja-Kaisa,5
Arkan,5
Arla-Maria,5
Armi-Liisa,5
Arminda,5
Armine,5
Arnella,5
Arpa,5
Arsema,5
Artuntytär,5
Asabea,5
Aseda,5
Ashlee,5
Ashleigh,5
Ashti,5
Ashwaq,5
Ashwini,5
Asikainen,5
Aslak,5
Asmara,5
Asna,5
Assel,5
Asta-Leena,5
Asuncion,5
Ateya,5
Atheer,5
Atia,5
Atrin,5
Atta,5
Aubrey,5
Auda,5
Audrina,5
Aulimaija,5
Aulis,5
Auli-Sisko,5
Aune-Inkeri,5
Aune-Maija,5
Autere,5
Avia,5
Awin,5
Aws,5
Aynalem,5
Ayumi,5
Ayuub,5
Ayzal,5
Azam,5
Ba,5
Baba,5
Bahjo,5
Bahnaan,5
Bahra,5
Balqisa,5
Barakat,5
Barghash,5
Barsha,5
Bashar,5
Basil,5
Batseba,5
Bea-Maria,5
Beatric,5
Beeta,5
Belicia,5
Belina,5
Bellatrix,5
Bena,5
Bera,5
Beritta,5
Berna,5
Bernhardina,5
Berry,5
Betra,5
Beulah,5
Beverley,5
Beza,5
Bi,5
Bih,5
Binti,5
Birgith,5
Birsen,5
Björg,5
Blagoeva,5
Bliss,5
Blondina,5
Bluebell,5
Brenna,5
Brianne,5
Bright,5
Britt-May,5
C,5
Caarin,5
Cabdirahman,5
Caitriona,5
Cajsa-Stina,5
Candace,5
Caprice,5
Caritas,5
Caritha,5
Carlene,5
Carlina,5
Carmencita,5
Carrie,5
Casey,5
Cate,5
Cathleen,5
Caty,5
Cayenne,5
Cea,5
Ceelia,5
Celenia,5
Cera,5
Cerine,5
Cessi,5
Ceylan,5
Chaimae,5
Chalisa,5
Charissa,5
Charline,5
Cheng,5
Cherifa,5
Chinh,5
Chintana,5
Chinwendu,5
Choi,5
Chonthicha,5
Chris-Marie,5
Christine-Louise,5
Chro,5
Ciira,5
Cim,5
Cita,5
Clair,5
Clark,5
Cléa,5
Conceicao,5
Constanze,5
Cressida,5
Crisse,5
Daana,5
Dafni,5
Dagmari,5
Daly,5
Danièle,5
Danni,5
Daoud,5
Darija,5
David,5
Deciré,5
Deea,5
Deego,5
Deelia,5
Deeq,5
Deila,5
Delnia,5
Dena,5
Denisovna,5
Denisse,5
Devorah,5
Di,5
Diamanda,5
Dias,5
Didi,5
Dilber,5
Doa,5
Doh,5
Domina,5
Dorentina,5
Dorothéa,5
Dorty,5
Du,5
Dudu,5
Eben,5
Ebrahim,5
Ebrar,5
Ebyan,5
Ecaterina,5
Edi,5
Edie,5
Ediita,5
Édith,5
Eerik,5
Eeta,5
Eeva-Mariia,5
Eeva-Marita,5
Eeva-Marjaana,5
Eeva-Sinikka,5
Eeva-Stina,5
Efrosini,5
Efstathia,5
Ehab,5
Eija-Kaisa,5
Eijamari,5
Eija-Tuulikki,5
Eilia,5
Eine-Liisa,5
Eino,5
Ejna,5
Eka,5
Elaheh,5
Elaina,5
Elenore,5
Elfride,5
El-Githa,5
